UserID,WindowID,Split,City,State,Country,ZipCode,DegreeType,Major,GraduationDate,WorkHistoryCount,TotalYearsExperience,CurrentlyEmployed,ManagedOthers,ManagedHowMany
1255734,4,Train,Sugar Hill,GA,US,30518,Bachelor's,Construction Management,2003-05-01 00:00:00,1,5.0,,No,0
1257023,4,Test,New Brunswick,NJ,US,08901,Bachelor's,,,8,6.0,,No,0
1257277,4,Test,Texas City,TX,US,77590,High School,Not Applicable,2004-01-01 00:00:00,3,5.0,,No,0
1258892,4,Train,Lemont,IL,US,60439,,,,4,11.0,Yes,Yes,4
1260620,4,Train,Charlotte,NC,US,28210,,,,10,8.0,No,Yes,4
1261856,4,Train,Orlando,FL,US,32825,High School,,,6,25.0,No,No,0
1262769,4,Train,Tempe,AZ,US,85282,High School,,2003-01-01 00:00:00,3,5.0,No,No,0
1262822,4,Test,Tallahassee,FL,US,32301,High School,Not Applicable,,6,9.0,No,No,0
1263426,4,Test,Batavia,OH,US,45103,Bachelor's,Business,1996-01-01 00:00:00,4,11.0,Yes,No,0
1263446,4,Train,Pasadena,CA,US,91107,High School,,1998-06-01 00:00:00,4,9.0,Yes,No,0
1267618,4,Test,Miami,FL,US,33133,Bachelor's,Business Management,,3,8.0,Yes,Yes,1000
1268042,4,Train,Acworth,GA,US,30102,Master's,Business Administration-Project Management,2011-01-01 00:00:00,3,7.0,Yes,No,0
1268744,4,Train,Chicago,IL,US,60631,Bachelor's,,1970-01-01 00:00:00,5,3.0,No,No,0
1269045,4,Train,Opa-Locka,FL,US,33054,High School,Not Applicable,2003-01-01 00:00:00,3,5.0,No,No,0
1269240,4,Train,Kissimmee,FL,US,34741,Associate's,Business Administrator,1994-01-01 00:00:00,5,14.0,Yes,No,0
1272203,4,Train,Raleigh,NC,US,27616-5982,Bachelor's,Business Administration,1985-05-01 00:00:00,6,24.0,No,Yes,5
1272625,4,Train,Queens Village,NY,US,11428,Bachelor's,paralegal studies,2011-01-01 00:00:00,2,2.0,No,Yes,4
1272764,4,Train,Corona,CA,US,92882,,,,3,2.0,No,No,0
1274891,4,Test,Indianapolis,IN,US,46229,High School,Not Applicable,1998-01-01 00:00:00,3,14.0,Yes,No,0
1275839,4,Test,Chicago,IL,US,60623,Bachelor's,Computer Science,2005-04-01 00:00:00,4,11.0,No,No,0
1276271,4,Train,Dearborn Heights,MI,US,48125,,,,8,5.0,Yes,No,0
1279061,4,Train,Orlando,FL,US,32824,Bachelor's,WORLD WIDE AUTOMOTIVE TRAINING,2013-01-01 00:00:00,4,5.0,No,Yes,1
1281093,4,Test,Waldorf,MD,US,20603,Bachelor's,Physical Education,2003-05-01 00:00:00,8,12.0,Yes,Yes,141
1282670,4,Train,El Cerrito,CA,US,94530,,,,3,8.0,,No,0
1284757,4,Train,Maywood,IL,US,60153,High School,General Studies,1997-06-01 00:00:00,4,13.0,Yes,Yes,8
1284791,4,Train,Jackson,MS,US,39212,Master's,,2003-01-01 00:00:00,3,9.0,Yes,No,0
1286183,4,Train,Cincinnati,OH,US,45246,Bachelor's,Forensic Accounting and Accounting,2011-09-01 00:00:00,7,16.0,Yes,Yes,45
1287042,4,Train,South River,NJ,US,08882,Master's,Management and Business Strategy,2011-11-01 00:00:00,5,4.0,,No,0
1288020,4,Train,Louisville,KY,US,40222,,,,0,,,No,0
1290077,4,Train,Cincinnati,OH,US,45211,High School,,2008-01-01 00:00:00,9,9.0,Yes,No,0
1290594,4,Test,Kissimmee,FL,US,34741,High School,,2012-03-01 00:00:00,5,5.0,No,No,0
1291677,4,Train,Surprise,AZ,US,85387,High School,Not Applicable,1977-01-01 00:00:00,6,11.0,No,No,0
1292803,4,Train,Wilmington,DE,US,19809,High School,Not Applicable,1984-06-01 00:00:00,5,18.0,Yes,No,0
1294219,4,Train,Atlanta,GA,US,30350,,Sociology,1998-01-01 00:00:00,5,10.0,Yes,No,0
1294319,4,Train,Compton,CA,US,90224,High School,Not Applicable,1997-06-01 00:00:00,4,11.0,No,Yes,5
1296349,4,Train,Gaithersburg,MD,US,20879,Master's,Technology Management,2010-01-01 00:00:00,5,8.0,No,No,0
1296783,4,Test,Scottsdale,AZ,US,85257,Bachelor's,Business and Foreign Language,1989-08-01 00:00:00,5,27.0,No,No,0
1299913,4,Train,Phoenix,AZ,US,85043,,,,7,15.0,Yes,No,0
1300437,4,Train,Hammond,IN,US,46320,Vocational,Medical/Clinical Assistant,2008-03-01 00:00:00,2,2.0,No,Yes,5
1301297,4,Train,West Palm Beach,FL,US,33407,Associate's,automotive technology,,5,14.0,Yes,No,0
1302033,4,Test,Fort Lauderdale,FL,US,33301,Bachelor's,Business Administration,2004-01-01 00:00:00,3,7.0,Yes,No,0
1302613,4,Train,Humble,TX,US,77346,,,,3,13.0,Yes,No,0
1303433,4,Train,Mesa,AZ,US,85204,Bachelor's,Business Management,2012-06-01 00:00:00,5,11.0,Yes,No,0
1304627,4,Train,Calumet Park,IL,US,60827,High School,Medical Office Management/Administration,2013-07-01 00:00:00,3,3.0,No,No,0
1305467,4,Train,Huntington Station,NY,US,11746,Vocational,travel and tourism,,6,20.0,,No,0
1306413,4,Train,McDonough,GA,US,30253,Associate's,Medical Billing & Coding,2007-07-01 00:00:00,5,8.0,Yes,No,0
1306519,4,Train,Gardner,KS,US,66030,,,,6,15.0,,No,0
1309080,4,Train,Katy,TX,US,77493,Bachelor's,Business Administration,1984-01-01 00:00:00,5,20.0,Yes,No,0
1311464,4,Train,Antioch,CA,US,94531,High School,Not Applicable,,5,10.0,No,Yes,8
1311815,4,Train,Farmington Hills,MI,US,48336,High School,Not Applicable,2003-01-01 00:00:00,9,10.0,No,No,0
1311993,4,Test,Homer Glen,IL,US,60491,Bachelor's,Business,,8,11.0,No,Yes,9
1314166,4,Train,North Las Vegas,NV,US,89031,Master's,Global Energy Management,,5,27.0,Yes,No,0
1315279,4,Train,Houston,TX,US,77099,Associate's,Liberal Arts and Sciences/Liberal Studies,2002-01-01 00:00:00,3,4.0,No,No,0
1317120,4,Test,Mc Cordsville,IN,US,46055,,,,7,8.0,Yes,No,0
1317285,4,Train,Carrollton,TX,US,75007,Associate's,music,2015-05-01 00:00:00,6,14.0,No,Yes,25
1317891,4,Train,Davie,FL,US,33325,Bachelor's,Spanish,,7,21.0,No,No,0
1320175,4,Train,Gardena,CA,US,90247,,Communications Television and Film,2001-01-01 00:00:00,10,6.0,,No,0
1321339,4,Train,Upper Darby,PA,US,19082,,,,4,7.0,Yes,No,0
1321591,4,Train,Denton,TX,US,76208,Associate's,Business Accounting,,4,10.0,No,No,0
1321858,4,Train,Anaheim,CA,US,92804,High School,Not Applicable,2007-06-01 00:00:00,2,3.0,No,No,0
1325921,4,Test,Sacramento,CA,US,95834,,,,2,5.0,No,No,0
1327115,4,Train,New York,NY,US,10033,Bachelor's,Accounting,,7,22.0,No,Yes,5
1328398,4,Train,Spring,TX,US,77379,Associate's,Business Management,,7,15.0,,No,0
1331300,4,Train,Baltimore,MD,US,21214,,,1998-04-01 00:00:00,5,29.0,No,Yes,6
1334011,4,Test,Indianapolis,IN,US,46220,Bachelor's,Speech and Hearing Sciences,2009-08-01 00:00:00,6,6.0,Yes,No,0
1334013,4,Train,Dallas,TX,US,75232,Associate's,Criminal Justice/Law Enforcement Administration,2012-04-01 00:00:00,4,4.0,,No,0
1334790,4,Train,Tempe,AZ,US,85282,Associate's,General Studies,2012-05-01 00:00:00,4,5.0,Yes,No,0
1338214,4,Test,Brooksville,FL,US,34614,Associate's,Accounting,,4,9.0,Yes,No,0
1338431,4,Test,North Miami,FL,US,33161,Bachelor's,Business/Agribusiness,1979-08-01 00:00:00,2,18.0,Yes,Yes,6
1339086,4,Train,Chicago,IL,US,60644,High School,"English Language and Literature, General",1981-05-01 00:00:00,3,14.0,No,Yes,5
1339975,4,Train,Houston,TX,US,77045,,,2005-05-01 00:00:00,3,6.0,Yes,No,0
1342869,4,Train,New York,NY,US,10027,Master's,Operation Management,2009-05-01 00:00:00,4,9.0,Yes,No,0
1344331,4,Test,Humble,TX,US,77396,High School,Not Applicable,,6,6.0,No,No,0
1346575,4,Train,Dover,NJ,US,07801,,,,8,10.0,No,No,0
1346680,4,Train,Los Angeles,CA,US,90047,High School,Not Applicable,1999-01-01 00:00:00,4,15.0,Yes,No,0
1347009,4,Train,Atlanta,GA,US,30318,Associate's,Business Administration,2012-12-01 00:00:00,4,10.0,Yes,Yes,20
1349835,4,Train,Philadelphia,PA,US,19131,Bachelor's,Accounting,2011-05-01 00:00:00,4,4.0,,No,0
1353237,4,Train,Chicago,IL,US,60651,High School,,,3,8.0,No,No,0
1355811,4,Train,Fort Lauderdale,FL,US,33317,Associate's,Elementary Education,2008-12-01 00:00:00,3,5.0,No,Yes,7
1355826,4,Train,Brownstown,MI,US,48183,,,,8,14.0,Yes,Yes,3
1356726,4,Train,Darien,CT,US,06820,Master's,Finance,2010-01-01 00:00:00,2,15.0,No,Yes,1
1358589,4,Train,Saratoga Springs,UT,US,84045,Associate's,Industrial Engineering Technology,1982-08-01 00:00:00,10,26.0,Yes,Yes,320
1361152,4,Train,Arlington,TX,US,76011,Associate's,Education,2011-09-01 00:00:00,0,,No,Yes,15
1365372,4,Train,Woodbridge,VA,US,22191,Vocational,CULINARY ARTS,2010-08-01 00:00:00,4,5.0,Yes,Yes,4
1368744,4,Train,Cincinnati,OH,US,45231,High School,Not Applicable,2000-01-01 00:00:00,3,9.0,Yes,Yes,56
1368926,4,Train,Decatur,GA,US,30035,,,2012-05-01 00:00:00,5,12.0,Yes,No,0
1369057,4,Train,Chicago,IL,US,60649,Bachelor's,,,5,8.0,No,Yes,20
1370673,4,Train,Saint Charles,IL,US,60175,High School,Not Applicable,,4,5.0,Yes,No,0
1370974,4,Test,Chicago,IL,US,60619,Bachelor's,History,2010-01-01 00:00:00,6,9.0,No,No,0
1371248,4,Train,Orem,UT,US,84057,Bachelor's,Journalism,2010-05-01 00:00:00,3,7.0,Yes,No,0
1371648,4,Train,Riverside,CA,US,92508,,Human Resource Management,2012-03-01 00:00:00,3,14.0,No,No,0
1375097,4,Train,Taylorsville,KY,US,40071,High School,Not Applicable,,4,36.0,No,Yes,20
1376732,4,Train,Chicago,IL,US,60613,Master's,Marketing,2010-08-01 00:00:00,4,5.0,No,No,0
1378080,4,Test,Antioch,TN,US,37013,,Computer Information Systems,2003-01-01 00:00:00,3,7.0,Yes,No,0
1379218,4,Test,Hollywood,FL,US,33020,Bachelor's,Business,2009-05-01 00:00:00,1,0.0,No,No,0
1379665,4,Train,Newark,NJ,US,07112,,"Social Sciences, General",2012-04-01 00:00:00,5,7.0,No,Yes,2
1381580,4,Train,Phoenix,AZ,US,85008,High School,Not Applicable,2005-01-01 00:00:00,4,12.0,Yes,No,0
1387465,4,Test,Chicago,IL,US,60637,Master's,,2010-12-01 00:00:00,3,11.0,No,No,0
1388762,4,Test,Evanston,IL,US,60202,Associate's,Nursing,2008-01-01 00:00:00,4,5.0,No,Yes,10
1389709,4,Train,Meriden,CT,US,06450,Associate's,Business,2013-12-01 00:00:00,10,6.0,Yes,No,0
1390563,4,Train,Long Branch,NJ,US,07740,Master's,,,6,6.0,Yes,Yes,30
1393502,4,Train,Clementon,NJ,US,08021,,Quick Books,2010-10-01 00:00:00,3,15.0,,No,0
1393548,4,Train,Guilford,CT,US,06437,,,,2,20.0,No,Yes,8
1393778,4,Train,Orlando,FL,US,32826,PhD,Development and Growth,1998-05-01 00:00:00,10,13.0,Yes,No,0
1395836,4,Train,Kokomo,IN,US,46902,,"computers, accounting",1997-05-01 00:00:00,5,7.0,No,Yes,100
1397283,4,Train,Fairfield,OH,US,45014,High School,,2007-01-01 00:00:00,4,5.0,Yes,No,0
1399149,4,Test,Pompano Beach,FL,US,33069,High School,"read,write,communication",2005-05-01 00:00:00,6,9.0,No,No,0
1399451,4,Train,Chicago,IL,US,60651,,,,2,2.0,No,No,0
1400789,4,Test,Baltimore,MD,US,21214,Associate's,Server Management,2003-01-01 00:00:00,4,8.0,No,Yes,5
1402020,4,Train,Philadelphia,PA,US,19153,Bachelor's,Communications,2001-05-01 00:00:00,1,9.0,No,Yes,11
1404760,4,Train,Dallas,TX,US,75211,,,,4,7.0,No,No,0
1406157,4,Train,Washington,DC,US,20009,Associate's,Humanities,2006-06-01 00:00:00,8,20.0,Yes,Yes,30
1406294,4,Test,Opa-Locka,FL,US,33054,,Nurse/Nursing Assistant/Aide and Patient Care Assistant,2008-04-01 00:00:00,3,3.0,Yes,No,0
1406852,4,Train,Wichita Falls,TX,US,76308,,,,4,26.0,Yes,No,0
1408534,4,Train,Charlotte,NC,US,28205,High School,,1980-06-01 00:00:00,5,11.0,No,Yes,3
1408728,4,Train,Brookfield,WI,US,53045,Master's,EDUCATION,1991-01-01 00:00:00,1,5.0,,No,0
1409543,4,Train,Temple Terrace,FL,US,33617,Bachelor's,German Literature,1992-12-01 00:00:00,10,14.0,Yes,No,0
1410738,4,Train,Roanoke Rapids,NC,US,27870,High School,Not Applicable,,4,9.0,No,No,0
1410991,4,Train,Plantation,FL,US,33317,Bachelor's,,2014-01-01 00:00:00,3,11.0,Yes,Yes,14
1411418,4,Train,Miami,FL,US,33131,,,,2,2.0,,No,0
1413082,4,Train,Houston,TX,US,77023,,,,1,11.0,Yes,Yes,25
1415917,4,Train,Dallas,TX,US,75232,Associate's,Applied science,2010-05-01 00:00:00,6,5.0,,No,0
1418095,4,Train,Riverside,CA,US,92505,High School,Not Applicable,,5,8.0,No,Yes,90
1418589,4,Test,Kings Park,NY,US,11754,Associate's,Healthcare Management,2010-09-01 00:00:00,5,11.0,No,No,0
1422767,4,Train,Newark,DE,US,19711,High School,,,3,14.0,No,No,0
1424116,4,Train,Wilson,NC,US,27893,High School,Not Applicable,2001-01-01 00:00:00,4,7.0,Yes,No,0
1425267,4,Train,Orlando,FL,US,32805,,Accounting Assistant,2010-05-01 00:00:00,5,6.0,No,No,0
1428921,4,Train,Naperville,IL,US,60563,Master's,Science / Management and Organizational Behavior,2002-01-01 00:00:00,4,26.0,No,Yes,125
1429932,4,Train,Mahwah,NJ,US,07430,,Finance,2008-01-01 00:00:00,5,12.0,Yes,No,0
1431768,4,Train,Gardena,CA,US,90248,Bachelor's,Marketing,2009-08-01 00:00:00,3,7.0,No,No,0
1433148,4,Train,Baltimore,MD,US,21216,High School,Basic,1996-06-01 00:00:00,5,9.0,No,Yes,30
1433281,4,Train,Houston,TX,US,77076,,,,4,7.0,Yes,No,0
1433498,4,Train,Lake Station,IN,US,46405,Bachelor's,Human Interface Design and Computer Networking,2011-10-01 00:00:00,5,12.0,No,No,0
1436241,4,Train,Louisville,KY,US,40218,High School,"Education, General",2008-05-01 00:00:00,3,5.0,No,No,0
1438097,4,Train,Opa-Locka,FL,US,33054,,Nurse/Nursing Assistant/Aide and Patient Care Assistant,2009-04-01 00:00:00,4,5.0,Yes,No,0
1439156,4,Train,Katy,TX,US,77449,Associate's,criminal justice,,3,8.0,Yes,No,0
1440795,4,Train,Youngsville,NC,US,27596,Master's,Global Management,2012-01-01 00:00:00,5,10.0,Yes,Yes,50
1441836,4,Train,Jonesboro,GA,US,30236,High School,Not Applicable,2001-06-01 00:00:00,2,1.0,Yes,No,0
1443556,4,Test,Chicago,IL,US,60649,Vocational,"Health Services/Allied Health/Health Sciences, General",2004-02-01 00:00:00,4,8.0,No,Yes,12
1443877,4,Test,Tallahassee,FL,US,32315,Master's,Entertainment,2009-08-01 00:00:00,7,4.0,Yes,No,0
1446340,4,Train,Jacksonville,FL,US,32257,Associate's,Business Administration,1978-01-01 00:00:00,4,28.0,No,Yes,27
1446983,4,Train,East Windsor,NJ,US,08520,Master's,Computer Science,2003-10-01 00:00:00,8,18.0,Yes,No,0
1447856,4,Test,Pompano Beach,FL,US,33064,,,,2,6.0,No,Yes,6
1454613,4,Train,Bakersfield,CA,US,93309,Bachelor's,Business Administration,,6,10.0,Yes,No,0
1455398,4,Train,Boca Raton,FL,US,33487,Master's,Special Education & Behavior Disorders,2007-05-01 00:00:00,6,17.0,Yes,No,0
1457701,4,Train,Downey,CA,US,90240,Bachelor's,Business Administration,2009-07-01 00:00:00,5,12.0,Yes,Yes,2
1458549,4,Train,Hyattsville,MD,US,20785,High School,,,5,13.0,,No,0
1461555,4,Train,Homestead,FL,US,33033,Associate's,Pre Nursing,,5,7.0,No,No,0
1461803,4,Train,Dallas,TX,US,75219,Bachelor's,Art,,10,11.0,No,No,0
1462041,4,Test,Plantation,FL,US,33324,Associate's,Office Management and Supervision,,4,26.0,,No,0
1464259,4,Test,Cambridge,MD,US,21613,Master's,,1988-01-01 00:00:00,10,20.0,No,No,0
1464405,4,Train,Lithonia,GA,US,30058,Bachelor's,Business,,6,25.0,Yes,No,0
1464803,4,Train,Woodhaven,MI,US,48183,Master's,Mechanical,2001-08-01 00:00:00,4,14.0,Yes,No,0
1465032,4,Test,Garland,TX,US,75040,,,,0,,No,No,0
1467223,4,Train,Grand Prairie,TX,US,75052,,,2001-01-01 00:00:00,10,17.0,Yes,Yes,150
1467893,4,Train,Orlando,FL,US,32835,Associate's,Medical,2007-02-01 00:00:00,2,7.0,Yes,Yes,5
6971,5,Train,Garner,NC,US,27529,High School,Not Applicable,2009-05-01 00:00:00,5,6.0,Yes,No,0
11519,5,Train,Fairview,NJ,US,07022,Bachelor's,Finance,2012-05-01 00:00:00,5,5.0,Yes,No,0
12687,5,Train,Detroit,MI,US,48214,High School,company,2000-06-01 00:00:00,7,12.0,,No,0
13430,5,Train,Chicago,IL,US,60615,Associate's,Dental Assisting/Assistant,2010-01-01 00:00:00,6,6.0,Yes,No,0
14819,5,Test,Phoenix,AZ,US,85022,High School,Not Applicable,,1,2.0,,No,0
15522,5,Train,Forest Park,IL,US,60130,Master's,Educational Leadership,,6,10.0,No,No,0
16801,5,Train,Mesquite,TX,US,75181,Bachelor's,Marketing,2010-05-01 00:00:00,3,7.0,Yes,No,0
22020,5,Train,Detroit,MI,US,48235,High School,,2009-06-01 00:00:00,3,3.0,No,Yes,20
22969,5,Test,New York,NY,US,10026,,Early Childhood Education,2001-01-01 00:00:00,7,16.0,Yes,No,0
23347,5,Train,Marathonas,Αττική-Αθήνα,GR,,Master's,Finance,1995-01-01 00:00:00,3,23.0,,No,0
23773,5,Train,Upper Marlboro,MD,US,20774,Bachelor's,Information Systems-Certified,2004-01-01 00:00:00,3,10.0,Yes,No,0
25083,5,Train,Vienna,VA,US,22180,Bachelor's,,,6,8.0,Yes,No,0
25760,5,Train,Bronx,NY,US,10456,High School,,2010-06-01 00:00:00,0,,No,No,0
26280,5,Test,Enfield,CT,US,06082,Master's,Finance,2006-02-01 00:00:00,3,4.0,No,No,0
28559,5,Test,Lewisville,NC,US,27023,,,2004-01-01 00:00:00,4,16.0,Yes,No,0
28853,5,Train,Lucerne Valley,CA,US,92356,Bachelor's,,2012-05-01 00:00:00,4,5.0,No,No,0
29673,5,Train,Kansas City,MO,US,64110,High School,Not Applicable,1992-01-01 00:00:00,4,9.0,No,No,0
29932,5,Train,Staten Island,NY,US,10301,Master's,,1992-01-01 00:00:00,3,16.0,No,No,0
34712,5,Test,Richardson,TX,US,75081,Master's,,,6,10.0,No,Yes,20
38187,5,Train,Los Angeles,CA,US,90008,Associate's,Counseling Psychology,2012-12-01 00:00:00,6,6.0,Yes,Yes,2
38720,5,Test,Sicklerville,NJ,US,08081,High School,Not Applicable,,4,4.0,No,No,0
40042,5,Train,McHenry,IL,US,60051,High School,Not Applicable,1991-01-01 00:00:00,7,13.0,No,No,0
40467,5,Train,Decatur,GA,US,30035,High School,Not Applicable,,3,8.0,No,No,0
42580,5,Train,Cincinnati,OH,US,45227,Associate's,Liberal Arts,2008-06-01 00:00:00,2,5.0,No,No,0
43286,5,Train,Deerfield Beach,FL,US,33441,,Medical Assistant,2010-03-01 00:00:00,3,3.0,No,No,0
44697,5,Train,Houston,TX,US,77099,High School,Not Applicable,2004-05-01 00:00:00,7,5.0,No,No,0
46871,5,Test,Charlotte,NC,US,28208,High School,business marketing,,3,6.0,No,No,0
47154,5,Test,Houston,TX,US,77016,,Medical Billing/Coder Certification,2012-05-01 00:00:00,4,4.0,Yes,No,0
49026,5,Train,Charlotte,NC,US,28214,Master's,Public Administration,2015-09-01 00:00:00,8,11.0,No,No,0
49270,5,Train,Union City,GA,US,30291,High School,Not Applicable,2009-01-01 00:00:00,4,5.0,No,No,0
52921,5,Train,New York,NY,US,10025,Master's,International Business,2009-01-01 00:00:00,4,4.0,No,No,0
57602,5,Test,Chicago,IL,US,60659,Bachelor's,Business Management,2006-01-01 00:00:00,3,6.0,Yes,No,0
57891,5,Train,Glen Burnie,MD,US,21061,Bachelor's,Psychology,2004-01-01 00:00:00,4,15.0,Yes,No,0
60102,5,Train,Oak Lawn,IL,US,60453,,,,2,28.0,Yes,No,0
60577,5,Train,Woodbury,NJ,US,08096,,,,6,11.0,Yes,No,0
61628,5,Train,Tucson,AZ,US,85701,Bachelor's,Accounting,1988-01-01 00:00:00,10,26.0,Yes,No,0
63025,5,Train,Louisville,KY,US,40220,,,,3,20.0,,No,0
63975,5,Test,Dover,DE,US,19904,Bachelor's,Accounting and Information Systems,,5,24.0,Yes,No,0
65010,5,Test,Upper Marlboro,MD,US,20772,Bachelor's,,,4,9.0,No,Yes,10
65676,5,Train,Long Beach,CA,US,90806,,Liberal Art,,0,,No,No,0
66717,5,Train,Evanston,IL,US,60202,,,,10,15.0,Yes,No,0
67743,5,Test,Gretna,LA,US,70056,Bachelor's,Organizational Management,2010-01-01 00:00:00,4,20.0,No,Yes,50
70197,5,Test,Dallas,TX,US,75243,High School,,2002-05-01 00:00:00,3,9.0,Yes,No,0
72351,5,Train,San Diego,CA,US,92107,,,2004-01-01 00:00:00,6,12.0,Yes,No,0
73147,5,Train,Newark,NJ,US,07108,Bachelor's,Bloomfield,,5,6.0,No,No,0
73558,5,Test,Merritt Island,FL,US,32953,Master's,,,1,1.0,Yes,No,0
82161,5,Train,Dallas,GA,US,30132,,,,0,,No,No,0
84193,5,Train,Rock Hill,SC,US,29730,,,,3,6.0,No,No,0
86017,5,Test,Miami Gardens,FL,US,33056,Associate's,Criminal Justice,2007-01-01 00:00:00,3,6.0,No,No,0
86198,5,Train,Cincinnati,OH,US,,High School,Communication,1982-06-01 00:00:00,6,30.0,No,No,0
87203,5,Train,Elmhurst,IL,US,60126,,Business Administration w,2012-05-01 00:00:00,3,7.0,No,No,0
90608,5,Train,North East,MD,US,21901,High School,General Studies,2004-06-01 00:00:00,5,8.0,,Yes,5
92970,5,Train,McKinney,TX,US,75069,,,1999-01-01 00:00:00,10,9.0,Yes,No,0
96572,5,Test,Philadelphia,PA,US,19122,Bachelor's,,2010-01-01 00:00:00,2,3.0,Yes,Yes,12
97202,5,Train,Chattanooga,TN,US,37421,Master's,,2012-04-01 00:00:00,10,16.0,No,No,0
100356,5,Train,Bolingbrook,IL,US,60440,Master's,,,2,7.0,Yes,No,0
101574,5,Train,Plano,TX,US,75074,Bachelor's,Psychology,2012-05-01 00:00:00,6,6.0,Yes,No,0
101683,5,Test,Philadelphia,PA,US,19139,Bachelor's,Visual Arts Communications,2012-06-01 00:00:00,4,6.0,No,No,0
102467,5,Train,MUMBAI,Maharashtra,IN,,PhD,Medicine and Surgery,2008-02-01 00:00:00,4,4.0,No,No,0
104360,5,Test,Dolton,IL,US,60419,Bachelor's,Electrical Computer Engineering Technology,2012-03-01 00:00:00,3,10.0,,No,0
105294,5,Train,Miami,FL,US,33186,Bachelor's,Forensic Sciences,2012-06-01 00:00:00,1,1.0,No,No,0
108943,5,Test,Chicago,IL,US,60638,High School,General Studies,1992-05-01 00:00:00,4,20.0,Yes,Yes,40
110623,5,Test,Alexandria,VA,US,22304,Master's,CHIEF INFORMATION OFFICER,2013-05-01 00:00:00,10,8.0,Yes,Yes,58
111124,5,Test,Miami,FL,US,33137,Bachelor's,Accounting,1989-01-01 00:00:00,7,20.0,No,Yes,5
112173,5,Train,Cartersville,GA,US,30121,Master's,"Business Administration and Management, General",2011-12-01 00:00:00,4,16.0,Yes,No,0
118710,5,Test,Washington,DC,US,20002,Master's,Educational Management,2008-01-01 00:00:00,4,6.0,No,No,0
119235,5,Train,Houston,TX,US,77054,,Marketing,,6,7.0,,No,0
121121,5,Train,Ewing,NJ,US,08618,,Medical Office,2005-01-01 00:00:00,3,23.0,Yes,No,0
121225,5,Test,Oolitic,IN,US,47451,Associate's,Office Administration,2010-12-01 00:00:00,2,16.0,Yes,No,0
125420,5,Test,Irving,TX,US,75062,Bachelor's,accounting,,10,17.0,Yes,Yes,5
129780,5,Train,Fort Worth,TX,US,76118,Bachelor's,computer engineering,2012-03-01 00:00:00,5,7.0,Yes,Yes,15
132538,5,Train,Mount Prospect,IL,US,60056,Master's,Accounting,2008-05-01 00:00:00,4,36.0,Yes,No,0
132686,5,Train,Chino,CA,US,91710,,,,6,22.0,Yes,No,0
132765,5,Train,Philadelphia,PA,US,19141,Master's,Family & Marriage Counseling,2013-06-01 00:00:00,5,15.0,Yes,Yes,40
136677,5,Train,Lemont,IL,US,60439,,General studies,2003-01-01 00:00:00,3,6.0,No,Yes,35
140033,5,Test,Poplar Grove,IL,US,61065,,,,0,,No,Yes,9
144483,5,Train,Houston,TX,US,77065,,Business,2012-07-01 00:00:00,3,2.0,No,No,0
145684,5,Train,Oxon Hill,MD,US,20745,High School,Not Applicable,1987-06-01 00:00:00,6,25.0,Yes,Yes,6
150289,5,Train,College Park,GA,US,30349,Bachelor's,Accounting,,3,8.0,Yes,No,0
158429,5,Train,Houston,TX,US,77004,Bachelor's,Psychology and English,,6,4.0,Yes,No,0
160710,5,Train,Clinton,MD,US,20735,Master's,Management and Human Resource Management,2012-12-01 00:00:00,4,9.0,Yes,No,0
161358,5,Train,Gary,IN,US,46404,Bachelor's,Business Administration,2010-05-01 00:00:00,2,8.0,No,No,0
162313,5,Test,Darien,CT,US,06820,Bachelor's,,,4,23.0,Yes,No,0
162589,5,Test,Emmaus,PA,US,18049,High School,Not Applicable,1994-01-01 00:00:00,4,7.0,No,No,0
163208,5,Train,Greensboro,NC,US,27407,Master's,Project Management,2013-11-01 00:00:00,8,5.0,Yes,Yes,10
163660,5,Test,Geneva,IL,US,60134,Bachelor's,"Strategic planning, Marketing",2002-01-01 00:00:00,7,10.0,Yes,No,0
164313,5,Test,Oakland,CA,US,94603,Associate's,Business,2012-01-01 00:00:00,3,11.0,No,No,0
164709,5,Train,Los Angeles,CA,US,90032,Bachelor's,Political Science,,5,8.0,Yes,No,0
164968,5,Test,East Meadow,NY,US,11554,Bachelor's,Business and Management,,3,10.0,Yes,No,0
167678,5,Train,Phoenix,AZ,US,85027,,,2000-04-01 00:00:00,6,12.0,No,No,0
168926,5,Train,Houston,TX,US,77070,Bachelor's,Business,1993-01-01 00:00:00,6,16.0,No,No,0
